Sentença;Entidade 1;Tipo Entidade 1;Relacao;Entidade 2;Tipo Entidade 2
A sorte dos cientistas liderados por Jillian Banfield, da Universidade da Califórnia em Berkeley, foi que a amostra de efluentes ácidos analisada tinha um pequeno número de organismos.;Universidade da Califórnia;ORG;em;Berkeley;PLC
Pesquisadores da Universidade de Michigan em Ann Arbor, em os Estados Unidos, sugerem que os olhos de asiáticos tendem a ver uma imagem no seu conjunto, prestando tanto atenção ao que está em primeiro plano quanto no fundo, enquanto os americanos demoram mais o olhar no objeto central de um quadro.;Universidade de Michigan;ORG;em;Ann Arbor;PLC
"O estudo na britânica 'Nature' é de autoria de Neil M. Ferguson, do Imperial College, de Londres, e mais sete colaboradores;";Imperial College;ORG;de;Neil M. Ferguson;PER
"O estudo na britânica 'Nature' é de autoria de Neil M. Ferguson, do Imperial College, de Londres, e mais sete colaboradores;";Imperial College;ORG;de;Londres;PLC
o da americana 'Science' foi feito por Ira M. Longini Jr., da Universidade Emory, em Atlanta (EUA), e mais sete colegas.;Universidade Emory;ORG;de;Ira M. Longini Jr.;PER
o da americana 'Science' foi feito por Ira M. Longini Jr., da Universidade Emory, em Atlanta (EUA), e mais sete colegas.;Universidade Emory;ORG;em;Atlanta;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Advanced Cell Technology;ORG;de;Massachusetts;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Advanced Cell Technology;ORG;;Centro Sioux;ORG
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Advanced Cell Technology;ORG;;Califórnia;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro Sioux;ORG;;Massachusetts;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro Sioux;ORG;de;Iowa;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro Sioux;ORG;;Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego;ORG
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro Sioux;ORG;;Califórnia;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego;ORG;;Massachusetts;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego;ORG;;Iowa;PLC
A realização é fruto de uma parceria entre a companhia de biotecnologia Advanced Cell Technology, de Massachusetts, o Centro Sioux, de Iowa, e o Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego, na Califórnia.;Centro para Reprodução de Espécies Ameaçadas da Sociedade Zoológica de San Diego;ORG;em;Califórnia;PLC
Depois de esse período, quem sobreviver será levado ao Zôo de San Diego, onde viverá com seus colegas de espécie.;Zôo;ORG;de;San Diego;PLC
No início, a ACT preparou 30 óvulos de vaca, extraindo-lhes o núcleo e fundindo-os com células adultas preservadas do banteng de San Diego.;ACT;ORG;;San Diego;PLC
O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.;Instituto Nacional do Envelhecimentos;ORG;de;Mark Mattson;PER
O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.;Instituto Nacional do Envelhecimentos;ORG;de;EUA;PLC
O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.;Instituto Nacional do Envelhecimentos;ORG;;Associação Americana para o Avanço da Ciência;ORG
O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.;Instituto Nacional do Envelhecimentos;ORG;;Seattle;PLC
O achado foi apresentado por Mark Mattson, do Instituto Nacional do Envelhecimentos dos EUA, durante a 170ª Reunião Anual da AAAS (Associação Americana para o Avanço da Ciência), em Seattle, no noroeste dos Estados Unidos.;Associação Americana para o Avanço da Ciência;ORG;em;Seattle;PLC
Por outro lado, diz Benjamin Wolozin, do Centro Médico da Universidade Loyola (Chicago, EUA), o local onde as moléculas de colesterol se abrigam na membrana é também a região na qual estão as enzimas (moléculas que aceleram reações químicas) responsáveis por produzir a beta-amilóide.;Centro Médico da Universidade Loyola;ORG;de;Benjamin Wolozin;PER
Experimentos coordenados por Carl Cotman, da Universidade da Califórnia em Irvine, mostraram resultados animadores em cães na fase de envelhecimento (a partir dos os 9 anos de vida), em na qual os animais podem desenvolver uma doença que lembra Alzheimer.;Universidade da Califórnia;ORG;de;Carl Cotman;PER
Experimentos coordenados por Carl Cotman, da Universidade da Califórnia em Irvine, mostraram resultados animadores em cães na fase de envelhecimento (a partir dos os 9 anos de vida), em na qual os animais podem desenvolver uma doença que lembra Alzheimer.;Universidade da Califórnia;ORG;em;Irvine;PLC
Essa conclusão veio de um estudo feito por Domingos Matos, 36, médico da Universidade Federal do Pará.;Universidade Federal do Pará;ORG;médico de;Domingos Matos;PER
Orientado por Ricardo Diaz, da Universidade Federal de São Paulo, Matos fez de essa pesquisa seu estudo de doutorado.;Universidade Federal de São Paulo;ORG;de;Ricardo Diaz;PER
Orientado por Ricardo Diaz, da Universidade Federal de São Paulo, Matos fez de essa pesquisa seu estudo de doutorado.;Universidade Federal de São Paulo;ORG;;Matos;PER
Imagine que temos a torcida do Flamengo e a do América.;Flamengo;ORG;;América;ORG
A principal autora do estudo é Karen Allen, da Universidade Estadual de Nova York em Buffalo, que há anos estuda a influência dos animais na saúde humana.;Universidade Estadual de Nova York;ORG;de;Karen Allen;PER
A principal autora do estudo é Karen Allen, da Universidade Estadual de Nova York em Buffalo, que há anos estuda a influência dos animais na saúde humana.;Universidade Estadual de Nova York;ORG;em;Buffalo;PLC
O biólogo William Eberhard, da Universidade da Costa Rica, descobriu que as larvas de esse inseto, ao parasitar a aranha Plesiometa argyra, provocam mudanças no comportamento da hospedeira.;Universidade da Costa Rica;ORG;de;William Eberhard;PER
É uma descoberta e tanto', disse o psicólogo César Ades, da USP, especialista em comportamento de aranhas.;USP;ORG;de;César Ades;PER
Temendo que a Nasa tenha de aposentar seus ônibus espaciais antes mesmo de 2010, a ESA (Agência Espacial Européia) já está estudando o que fazer caso seu módulo não possa ir ao espaço.;Nasa;ORG;;ESA;ORG
Temendo que a Nasa tenha de aposentar seus ônibus espaciais antes mesmo de 2010, a ESA (Agência Espacial Européia) já está estudando o que fazer caso seu módulo não possa ir ao espaço.;Nasa;ORG;;Agência Espacial Européia;ORG
O Maldi feito pelo grupo do LIP (Laboratório de Instrumentação e Partículas), do Instituto de Física, também financiado pela Fapesp, saiu bem mais em conta:;LIP;ORG;de;Instituto de Física;ORG
O Maldi feito pelo grupo do LIP (Laboratório de Instrumentação e Partículas), do Instituto de Física, também financiado pela Fapesp, saiu bem mais em conta:;Laboratório de Instrumentação e Partículas;ORG;de;Instituto de Física;ORG
A nossa idéia é desenvolver a tecnologia e treinar pessoal', diz a física nuclear Suzana Salem Vasconcelos, do LIP.;LIP;ORG;de;Suzana Salem Vasconcelos;PER
O estudo, feito por pesquisadores do Imperial College, em Londres, mostra que, além disso isso, elas são capazes de originar outro tipo de célula (células hepáticas) dentro do o organismo humano.;Imperial College;ORG;em;Londres;PLC
em o futuro, quando a produção de tecido hepático se tornar uma realidade, o número de transplantes poderá ser minimizado', disse à Folha por e-mail Joe Jackson, um dos autores do estudo que sai hoje na revista 'Nature'.;Folha;ORG;;Joe Jackson;PER
O trabalho de Someya e seus colegas está publicado na última edição da revista da Academia de Ciências dos EUA, a 'PNAS' (www.pnas.org).;Academia de Ciências;ORG;;Someya;PER
O trabalho de Someya e seus colegas está publicado na última edição da revista da Academia de Ciências dos EUA, a 'PNAS' (www.pnas.org).;Academia de Ciências;ORG;de;EUA;PLC
O trabalho de Someya e seus colegas está publicado na última edição da revista da Academia de Ciências dos EUA, a 'PNAS' (www.pnas.org).;PNAS ;ORG;;Someya;PER
O trabalho de Someya e seus colegas está publicado na última edição da revista da Academia de Ciências dos EUA, a 'PNAS' (www.pnas.org).;PNAS ;ORG;;EUA;PLC
Pesquisadores da Uenf (Universidade Estadual do Norte Fluminense) também estão usando o gene da HBsAg para conseguir uma alface que funcione como vacina comestível contra a hepatite B. 'Já temos brotos de alface comprovadamente transgênicos', disse Jackson Marcondes de Souza.;Uenf;ORG;;Jackson Marcondes de Souza;PER
É o caso de Schuyler Korban, da Universidade de Illinois (EUA).;Universidade de Illinois;ORG;de;Schuyler Korban;PER
Seis das nove aranhas descobertas pelo grupo do Butantan e do Goeldi são de esse grupo de 'folgadas'.;Butantan;ORG;;Goeldi;ORG
Os estudos são bancados pela Fapesp (Fundação de Amparo à Pesquisa do Estado de São Paulo) e pelo CNPq (Conselho Nacional de Desenvolvimento Científico e Tecnológico).;Fapesp;ORG;;CNPq;ORG
Os estudos são bancados pela Fapesp (Fundação de Amparo à Pesquisa do Estado de São Paulo) e pelo CNPq (Conselho Nacional de Desenvolvimento Científico e Tecnológico).;Fapesp;ORG;;Conselho Nacional de Desenvolvimento Científico e Tecnológico;ORG
Sete ativistas do Greenpeace foram presos ontem em os EUA ao tentar impedir o descarregamento de madeira brasileira na cidade de Savannah, na costa do Estado da Geórgia.;Greenpeace;ORG;;Savannah;PLC
Sete ativistas do Greenpeace foram presos ontem em os EUA ao tentar impedir o descarregamento de madeira brasileira na cidade de Savannah, na costa do Estado da Geórgia.;Greenpeace;ORG;;Estado da Geórgia;PLC
Não temos certeza de que aquela carga era ilegal, mas sabemos que 80% da atividade madeireira no Brasil é irregular e que a Selvaplac tem uma tradição de envolvimento com madeira ilegalmente extraída', disse à Folha Rebeca Lerer, ativista brasileira do Greenpeace.;Selvaplac;ORG;;Brasil;PLC
Não temos certeza de que aquela carga era ilegal, mas sabemos que 80% da atividade madeireira no Brasil é irregular e que a Selvaplac tem uma tradição de envolvimento com madeira ilegalmente extraída', disse à Folha Rebeca Lerer, ativista brasileira do Greenpeace.;Selvaplac;ORG;;Greenpeace;ORG
Não temos certeza de que aquela carga era ilegal, mas sabemos que 80% da atividade madeireira no Brasil é irregular e que a Selvaplac tem uma tradição de envolvimento com madeira ilegalmente extraída', disse à Folha Rebeca Lerer, ativista brasileira do Greenpeace.;Greenpeace;ORG;;Brasil;PLC
Para a ONG, há evidências de que as companhias que mais exportam madeira para os EUA estejam envolvidas com o comércio ilegal do produto.;ONG;ORG;;EUA;PER
A estimativa foi apresentada por John Schellnhuber, do Centro Tyndall em Norwich, em uma conferência sobre os efeitos da mudança climática durante a reunião da AAAS.;Centro Tyndall;ORG;de;John Schellnhuber;PER
